Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1
07/03/2017	13	3		3	12	23	15	82	3,9	315	25,2	29	1004	698	0	4	2
07/03/2017	14	3		2	5	3	6	92	4,4	315	25,6	30	1004	735	0	1	1
07/03/2017	15	3		2	6	9	8	91	5,1	315	25,8	28	1003	592	0	2	1
07/03/2017	16	3		2	10	22	13	89	4,5	314	25,6	29	1002	400	0	4	2
07/03/2017	17	3		2	8	12	10	91	4,9	318	24,8	30	1002	241	0	3	1
07/03/2017	18	3		2	10	21	12	89	4,2	315	23,4	32	1003	54	0	4	2
07/03/2017	19	3		2	14		15	85	2,7	318	22,1	37	1003	0	0		
07/03/2017	20	3		3	24		27	67	2,7	298	21,6	42	1003	0	0		
07/03/2017	21	3		2	20		21	70	2,3	292	21,1	42	1004	0	0		
07/03/2017	22	3		2	17		18	74	1,8	279	21,3	38	1004	0	0		
07/03/2017	23	3		2	25		26	59	0,8	335	20,3	39	1004	0	0		
08/03/2017	00	3		2	11		12	78	0,4	86	20,2	38	1005	0	0		
08/03/2017	01	3		2	4		6	88	1	4	20,7	37	1005	0	0		
08/03/2017	02	3		2	13		14	64	0,8	311	18,6	43	1005	0	0		
08/03/2017	03	3		3	12		15	69	2,2	326	18,3	44	1004	0	0		
08/03/2017	04	3		2	12		13	63	1,5	311	17,1	49	1004	0	0		
08/03/2017	05	3		2	8		9	71	1,2	330	17	48	1004	0	0		
08/03/2017	06	3		2	18		19	52	1,2	326	15,5	55	1005	0	0		
08/03/2017	07	3		9	50		63	15	0,9	346	15,3	56	1006	20	0		
08/03/2017	08	4		38	58		117	17	0,8	33	17,4	55	1007	218	0		
08/03/2017	09	3		3	14		18	70	0,8	114	19	58	1008	418	0		
08/03/2017	10	3		2	6		8	82	1,2	120	19,2	56	1009	609	0		
08/03/2017	11	3		2	5		7	88	0,9	137	19,3	56	1009	709	0		
08/03/2017	12	3		2	5		7	90	0,9	135	19,7	55	1009	710	0		
08/03/2017	13	3		2	6		8	93	1,4	149	19,5	56	1009	755	0		
08/03/2017	14	3		2	4		6	96	1,5	144	19,1	57	1009	714	0		
08/03/2017	15	3		2	5		6	100	1,1	144	19,2	57	1008	550	0		
08/03/2017	16	3		2	5		7	99	0,8	141	19	58	1008	364	0		
08/03/2017	17	3		2	8		9	97	0,7	174	18,6	59	1008	247	0		
08/03/2017	18	3		2	9		10	93	0,6	177	17,9	60	1009	86	0		
08/03/2017	19	3		2	16		16	77	0,3	191	16,9	64	1009	0	0		
08/03/2017	20	3		2	25		25	62	0,3	242	16,1	69	1009	0	0		
08/03/2017	21	3		7	47		57	14	0,6	312	14,3	75	1009	0	0		
08/03/2017	22	3		2	31		33	21	0,4	294	13,7	79	1009	0	0		
08/03/2017	23	3		2	42		43	18	0,3	264	14,2	78	1009	0	0		
09/03/2017	00	3		2	25		26	23	0,3	320	12,8	82	1009	0	0		
09/03/2017	01	3		2	25		26	14	0,4	341	12,1	84	1009	0	0		
09/03/2017	02	3		2	15		16	19	0,7	331	10,9	86	1009	0	0		
09/03/2017	03	3		2	10		11	21	1,2	329	10,3	89	1008	0	0		
09/03/2017	04	3		2	9		10	21	1,3	329	10,1	91	1008	0	0		
09/03/2017	05	3		2	11		12	24	1,5	333	10,5	90	1008	0	0		
09/03/2017	06	3		2	18		19	20	1,4	326	11	88	1008	0	0		
09/03/2017	07	3		9	30		43	12	0,8	323	11,6	85	1008	33	0		
09/03/2017	08	3		14	31		52	20	1,5	332	14,8	76	1008	226	0		
09/03/2017	09	3		15	33		57	30	0,5	242	19	62	1008	429	0		
09/03/2017	10	3		27	45		87	30	0,6	206	20,9	57	1008	604	0		
09/03/2017	11	3		8	28		41	60	1	170	22,9	53	1008	735	0		
09/03/2017	12	3		2	15		18	91	1,8	205	25	42	1008	787	0		
09/03/2017	13	3		2	14		16	109	1,8	207	26,2	37	1007	799	0		
09/03/2017	14	3		4	25		31	96	1,4	162	25,6	41	1006	754	0		
09/03/2017	15	3		3	26		30	99	1,3	155	24,5	47	1006	630	0		
09/03/2017	16	3		2	22		26	114	0,8	147	23,8	50	1005	445	0		
09/03/2017	17	3		2	31		34	104	0,4	129	23,7	51	1005	250	0		
09/03/2017	18	3		2	33		36	92	0,3	144	23,2	51	1005	59	0		
09/03/2017	19	3		9	58		71	53	0,1	56	21,2	58	1005	0	0		
09/03/2017	20	4		34	93		145	3	0,7	343	19	67	1005	0	0		
09/03/2017	21	3		2	36		38	21	1,3	323	16,5	71	1005	0	0		
09/03/2017	22	3		2	22		23	44	1,1	322	16,9	67	1005	0	0		
09/03/2017	23	3		2	37		39	25	1,9	326	16,6	66	1004	0	0		
10/03/2017	00	3		2	28		29	27	2,4	324	15,8	63	1004	0	0		
10/03/2017	01	3		2	19		21	37	2,4	329	15,9	58	1004	0	0		
10/03/2017	02	3		2	13		14	47	2,6	326	16,5	51	1003	0	0		
10/03/2017	03	3		2	8		9	54	1,8	328	16,6	46	1003	0	0		
10/03/2017	04	3		2	9		10	56	2,3	329	16,9	42	1002	0	0		
10/03/2017	05	3		2	14		15	44	2,2	324	15,2	47	1002	0	0		
10/03/2017	06	3		2	21		22	32	2	326	14,2	52	1002	0	0		
10/03/2017	07	3		3	33		37	21	1,6	340	14,8	50	1002	36	0		
10/03/2017	08	3		8	31		44	28	1,8	320	18,9	42	1003	238	0		
10/03/2017	09	3		15	33		56	28	0,6	303	23,8	35	1003	444	0		
10/03/2017	10	3		19	40		68	33	0,3	270	27,5	30	1003	633	0		
10/03/2017	11	3		8	27		39	56	0,4	220	29,8	23	1002	767	0		
10/03/2017	12	3		2	13		16	57	0,8	234					0		
10/03/2017	13	3		5	24		32	76	3,1	69	23,8		1001	848	0		
10/03/2017	14	3		2	16		20	98	2,5	63	23,1	42	1001	765	0		
10/03/2017	15	3		2	14		17	98	1,9	73	23,3	36	1001	640	0		
10/03/2017	16	3		2	16		18	100	1,7	66	22,6	39	1001	447	0		
10/03/2017	17	3		2	18		19	106	1,4	59	22,4	38	1001	252	0		
10/03/2017	18	3		2	32		34	90	1,2	37	21,4	36	1000	61	0		
10/03/2017	19	3		4	74		80	41	0,8	29	20,3	38	1001	0	0		
10/03/2017	20	3		20	89		120	2	0,5	341	18,4	43	1001	0	0		
10/03/2017	21	3		2	31		33	29	1,2	334	15,9	54	1001	0	0		
10/03/2017	22	3		2	41		43	27	1	348	16,6	49	1001	0	0		
10/03/2017	23	3		2	38		39	30	0,6	7	15,9	50	1001	0	0		
11/03/2017	00	3		11	56		72	15	0,7	41	15,5	58	1001	0	0		
11/03/2017	01	3		2	28		29	43	0,3	28	14,7	78	1001	0	0		
11/03/2017	02	3		2	25		27	19	0,7	329	11,2	75	1001	0	0		
11/03/2017	03	3		2	18		19	22	0,9	325	10,2	79	1000	0	0		
11/03/2017	04	3		2	17		18	26	1,3	324	10,1	83	1000	0	0		
11/03/2017	05	3		2	24		25	19	0,6	333	9,8	84	1000	0	0		
11/03/2017	06	3		2	26		27	15	0,8	327	9,5	85	1000	0	0		
11/03/2017	07	3		3	29		32	22	0,3	268	11,3	82	1000	38	0		
11/03/2017	08	3		6	31		40	32	0,2	344	14,3	77	1000	217	0		
11/03/2017	09	3		6	30		40	56	0,8	196	17,1	72	1000	450	0		
11/03/2017	10	3		3	20		24	78	1,1	169	18,7	73	1001	583	0		
11/03/2017	11	3		2	18		21	88	1	145	18,2	79	1001	615	0		
11/03/2017	12	3		2	15		18	99	1	168	18,7	78	1000	792	0		
11/03/2017	13	3		2	16		17	112	0,9	159	19,4	73	1000	770	0		
11/03/2017	14	3		2	13		14	133	1,1	164	19,9	65	999	725	0		
11/03/2017	15	3		2	11		13	139	1,3	159	19,6	64	998	600	0		
11/03/2017	16	3		2	10		11	137	1	167	18,7	71	998	414	0		
11/03/2017	17	3		2	11		12	136	1	163	17,9	75	998	255	0		
11/03/2017	18	3		2	13		14	117	0,3	145	17,1	79	998	55	0		
11/03/2017	19	3		2	21		21	95	0,3	214	16,2	86	998	0	0		
11/03/2017	20	3		2	24		25	73	0,4	240	15,3	91	998	0	0		
11/03/2017	21	3		2	38		39	45	0,2	230	14,9	94	998	0	0		
11/03/2017	22	3		2	34		35	48	0,3	226	15	95	998	0	0		
11/03/2017	23	3		2	53		54	20	0,2	238	14,5	96	998	0	0		
12/03/2017	00	3		5	49		56	13	0,3	310	14,4	95	997	0	0		
12/03/2017	01	3		6	51		59	6	0,5	57	14,2	94	997	0	0		
12/03/2017	02	3		2	28		29	18	0,3	52	12,7		997	0	0		
12/03/2017	03	3		2	19		20	25	0,5	54	12,2		996	0	0		
12/03/2017	04	3		2	12		12	43	0,3	61	12,6		996	0	0		
12/03/2017	05	3		2	11		12	39	0,5	75	12,8		996	0	0		
12/03/2017	06	3		2	6		7	67	0,8	75	13,1		996	0	0		
12/03/2017	07	3		2	6		7	80	0,6	80	13,4		997	12	0		
12/03/2017	08	3		2	5		7	95	0,4	88	13,6		997	103	0		
12/03/2017	09	3		2	7		8	98	0,4	121	14,3		998	206	0		
12/03/2017	10	3		2	9		10	93	0,6	163	15,1		998	335	0		
12/03/2017	11	3		2	10		12	90	1,2	168	16,6		998	725	0		
12/03/2017	12	3		2	5		7	103	1,1	157	18	91	998	828	0		
12/03/2017	13	3		2	7		8	109	0,8	204	19,6	81	997	847	0		
12/03/2017	14	3		2	7		9	113	1,1	157	19,6	76	997	756	0		
12/03/2017	15	3		2	4		6	113	1,8	123	18,5	69	996	451	0		
12/03/2017	16	3		2	5		6	114	1,4	131	18,3	69	996	445	0		
12/03/2017	17	3		2	6		7	111	1,1	137	17,9	67	995	242	0		
12/03/2017	18	3		2	5		6	110	0,5	138	17,2	66	996	57	0		
12/03/2017	19	3		2	6		7	105	0,3	152	16,3	68	995	0	0		
12/03/2017	20	3		2	40		41	53	0,3	10	15,5	72	995	0	0		
12/03/2017	21	3		2	31		31	57	1,1	18	15,7	74	995	0	0,3		
12/03/2017	22	3		2	15		16	70	2,2	304	13,6	86	996	2	1,5		
12/03/2017	23	3		2	5		6	65	1,5	329	13,2	95	996	3	1,3		
13/03/2017	00	3		2	4		6	81	3,6	15	12,9	93	996	2	0,3		
13/03/2017	01	3		2	4		6	89	4,9	5	10,8	89	995	5	1,9		
13/03/2017	02	3		2	4		6	89	4,7	359	10	93	996	8	1,8		
13/03/2017	03	3		2	4		6	92	3,4	10	10	90	995	6	0,8		
13/03/2017	04	3		2	4		6	90	3	22	9,4	92	995	6	1,7		
13/03/2017	05	3		2	4		6	92	2,2	12	9,1	94	996	6	2,6		
13/03/2017	06	3		2	4		6	92	3,2	350	8,9	94	995	6	0,5		
13/03/2017	07	3		2	12		13	80	2,5	349	8,7	92	996	8	0,4		
13/03/2017	08	3		2	13		15	74	2,1	15	9,6	87	996	33	0,1		
13/03/2017	09	3		2	10		12	75	3,4	16	10,4	85	996	96	0,6		
13/03/2017	10	3		2	7		8	76	3	24	11,8	82	996	174	0,3		
13/03/2017	11	3		2	14		15	67	2	29	11,9	85	996	64	0,5		
13/03/2017	12	3		2	17		18	68	2,9	46	12,1	92	997	25	2,6		
13/03/2017	13	3		2	12		14	77	4,2	51	12,5	97	997	55	1,1		
13/03/2017	14	3		2	11		12	83	5	56	13	97	997	112	0,2		
13/03/2017	15	3		2	9		10	86	4,4	54	12,9	98	997	29	0,8		
13/03/2017	16	3		2	9		10	87	4,3	58	13,2	99	997	10	1,1		
13/03/2017	17	3		2	5		7	101	5,2	70	12,9		999	14	4,1		
13/03/2017	18	3		2	5		6	109	3,2	87	12,7		1000	10	5,3		
13/03/2017	19	3		2	7		8	98	2,5	58	12		1001	5	4,1		
13/03/2017	20	3		2	8		9	94	0,7	67	11,7		1002	5	1,1		
13/03/2017	21	3		2	21		22	74	0,2	13	11,6		1003	7	9,6		
13/03/2017	22	3		2	7		9	99	2,1	80	12,9		1004	6	1,6		
13/03/2017	23	3		2	4		6	106	3,8	76	13,7		1004	5	0,1		
14/03/2017	00	3		2	4		6	105	3,5	73	13,8		1005	4	0		
14/03/2017	01	3		2	4		6	100	2,9	65	14		1005	1	0		
14/03/2017	02	3		2	4		6	94	2,1	63	13,7	100	1005	2	0		
14/03/2017	03	3		2	4		6	98	3,7	54	13,8	96	1004	1	0		
14/03/2017	04	3		2	4		6	100	2	75	13,8	92	1003	0	0		
14/03/2017	05	3		2	4		6	113	3,4	77	14	88	1004	0	0		
14/03/2017	06	3		2	5		6	107	3,4	66	14,2	83	1004	0	0		
14/03/2017	07	3		2	6		8	107	3,9	61	14,4	79	1004	10	0		
14/03/2017	08	3		2	7		8	108	4,4	68	14,9	74	1005	59	0		
14/03/2017	09	3		2	8		9	109	4	70	15,5	72	1006	233	0		
14/03/2017	10	3		2	7		8	108	3,2	71	16,6	68	1007	425	0		
14/03/2017	11	3		2	7		8	109	3,3	73	16,9	62	1007	393	0		
14/03/2017	12														0		
14/03/2017	13	3		2	8		9	92	3,9	69	18,7	43	1006	594	0		
14/03/2017	14	3		2	7		9	92	3,6	70	18,9	45	1006	580	0		
14/03/2017	15	3		2	7		8	95	3,9	75	18,8	51	1006	653	0		
14/03/2017	16	3		2	6		7	98	3,8	78	18,3	54	1006	358	0		
14/03/2017	17	3		2	10		11	96	2,8	48	17,5	57	1006	176	0		
14/03/2017	18	3		2	12		12	90	2,4	49	17,3	54	1006	38	0		
14/03/2017	19	3		2	17		18	79	2	32	15,9	56	1006	0	0		
14/03/2017	20	3		2	20		21	67	1,2	29	14,5	63	1007	0	0		
14/03/2017	21	3		2	20		20	67	1,2	39	14,6	55	1007	0	0		
14/03/2017	22	3		2	6		7	84	1,9	33	15,3	52	1007	0	0		
14/03/2017	23	3		2	4		6	87	1,3	54	15,8	50	1007	0	0		
15/03/2017	00	3		2	6		7	89	1	62	15	62	1007	0	0		
15/03/2017	01	3	0,1	2	5		6	88	1,7	24	14,2	66	1007	0	0		
15/03/2017	02	3	0,2	2	4		6	88	1,4	19	14	69	1007	0	0		
15/03/2017	03	3	0,2	2	9		10	77	0,5	31	13,4	69	1006	0	0		
15/03/2017	04	3	0,2	2	8		9	78	0,4	20	13,2	62	1006	0	0		
15/03/2017	05	3	0,2	2	9		10	72	0,3	22	12,3	63	1006	0	0		
15/03/2017	06	3	0,3	2	13		14	78	0,8	32	12,7	66	1006	0	0		
15/03/2017	07	3	0,4	2	36		37	57	0,4	44	12,8	67	1006	48	0		
15/03/2017	08	3	0,3	7	48		59	47	0,3	64	14,9	59	1007	256	0		
15/03/2017	09	3	0,1	2	16		19	83	1	57	16,6	51	1007	462	0		
15/03/2017	10	3	0,1	2	5		6	99	2,7	77	16,7	53	1007	649	0		
15/03/2017	11	3	0,1	2	5		7	100	2,8	85	17,3	57	1007	777	0		
15/03/2017	12	3	0,1	2	6		7	100	2,8	82	17,9	57	1007	846	0		
15/03/2017	13	3	0,1	2	5		6	104	3,3	80	18	53	1006	848	0		
15/03/2017	14	3	0,1	2	5		6	107	3,3	80	18,3	49	1006	785	0		
15/03/2017	15	3	0,1	2	5		6	108	3,2	79	18,2	47	1005	664	0		
15/03/2017	16	4	0,1	2	5		6	106	2,9	84	17,9	51	1005	472	0		
15/03/2017	17	3	0,1	2	7		8	105	2,5	90	17,6	54	1005	273	0		
15/03/2017	18	3	0,1	2	10		11	101	2	87	16,6	57	1005	69	0		
15/03/2017	19	3	0,1	2	17		18	92	1,4	61	15,2	60	1005	0	0		
15/03/2017	20	3	0,1	2	39		39	65	0,7	43	14,2	62	1006	0	0		
15/03/2017	21	3	0,2	3	61		64	41	0,2	17	14,1	58	1006	0	0		
15/03/2017	22	3	0,3	3	54		56	39	0,2	9	13	59	1006	0	0		
15/03/2017	23	3	0,3	2	31		31	51	0,6	18	11,7	72	1007	0	0		
16/03/2017	00	3	0,4	2	26		27	46	0,6	29	11,2	77	1006	0	0		
16/03/2017	01	3	0,1	2	13		13	54	0,8	18	10,2	79	1006	0	0		
16/03/2017	02	3	0,3	2	13		14	56	1	27	10	80	1005	0	0		
16/03/2017	03	3	0,3	2	7		8	74	0,9	4	10,7	75	1005	0	0		
16/03/2017	04	3	0,3	2	7		8	53	0,5	2	8,7	81	1005	0	0		
16/03/2017	05	3	0,4	2	15		15	39	1	345	7,8	85	1005	0	0		
16/03/2017	06	3	0,4	2	23		24	25	1,1	324	6,7	88	1005	0	0		
16/03/2017	07	3	0,5	3	31		35	24	1,4	334	7,4	89	1005	47	0		
16/03/2017	08	4	0,6	6	31		40	35	1,2	330	11,2	81	1006	258	0		
16/03/2017	09	3	0,3	4	24		30	61	0,4	289	15,7	65	1006	466	0		
16/03/2017	10	3	0,1	3	18		22	80	0,4	186	16,9	53	1006	651	0		
16/03/2017	11	3	0,1	2	9		11	97	1	122	17,1	55	1006	778	0		
16/03/2017	12	4	0,1	2	6		7	103	1,5	100	17,4	61	1006	848	0		
16/03/2017	13	4	0,2	2	5		7	105	1,7	79	17,7	63	1005	852	0		
16/03/2017	14	4	0,2	2	5		6	107	2	81	17,7	63	1005	788	0		
16/03/2017	15	4	0,2	2	7		8	105	1,7	85	17,7	65	1004	657	0		
16/03/2017	16	4	0,2	2	5		6	106	2	94	17,3	57	1004	471	0		
16/03/2017	17	3	0,1	2	6		7	108	1,8	84	16,7	55	1004	275	0		
16/03/2017	18	4	0,1	2	8		9	104	1,9	71	15,4	67	1004	75	0		
16/03/2017	19	3	0,2	2	11		12	98	1,4	76	14,3	81	1004	1	0		
16/03/2017	20	3	0,3	2	20		21	81	0,6	52	13,5	87	1004	0	0		
16/03/2017	21	3	0,3	2	52		53	28	0,4	357	11,9	91	1004	0	0		
16/03/2017	22	3	0,4	2	41		43	14	1	336	9,9	94	1005	0	0		
16/03/2017	23	3	0,5	3	28		31	19	1	359	9,4	95	1005	0	0		
17/03/2017	00	3	0,5	2	25		26	33	0,8	13	10,2	85	1004	0	0		
17/03/2017	01	3	0,1	2	15		15	54	1	14	10,5	69	1004	0	0		
17/03/2017	02	3	0,2	2	10		11	79	0,9	25	11,1	60	1004	0	0		
17/03/2017	03	3	0,2	2	8		10	80	0,8	20	10,9	62	1004	0	0		
17/03/2017	04	3	0,2	2	7		7	70	0,6	12	10	68	1004	0	0		
17/03/2017	05	3	0,3	2	15		16	61	0,9	14	9,8	72	1004	0	0		
17/03/2017	06	3	0,3	2	18		18	54	1,2	9	9,3	76	1004	0	0		
17/03/2017	07	3	0,4	8	39		49	42	0,9	11	10,6	72	1004	52	0		
17/03/2017	08	3	0,3	14	47		68	25	0,7	356	11,9	72	1005	265	0		
17/03/2017	09	3	0,1	2	18		21	78	1,1	49	15,2	61	1005	444	0		
17/03/2017	10	3	0,1	2	8		9	96	1,9	73	16,2	61	1005	622	0		
17/03/2017	11														0		
17/03/2017	12	3		2	4		6	96	2,2	83	16,9	63	1004	832	0		
17/03/2017	13	3		2	5		6	100	2	92	17,4	63	1005	769	0		
17/03/2017	14	3		3	5		7	101	2	85	17,6	62	1004	731	0		
17/03/2017	15	3		2	5		6	99	1,9	74	17,7	64	1004	651	0		
17/03/2017	16	3		2	4		6	100	2	81	16,9	71	1003	438	0		
17/03/2017	17	3		2	5		7	100	2,2	73	15,8	78	1003	222	0		
17/03/2017	18	3		2	6		7	96	1,5	73	14,9	84	1004	50	0		
17/03/2017	19	3		2	10		11	89	1,2	73	14,3	88	1004	0	0		
17/03/2017	20	3		2	14		15	83	0,9	64	13,9	89	1004	0	0		
17/03/2017	21	3		2	37		38	45	0,5	18	12,9	91	1005	0	0		
17/03/2017	22	3		4	46		50	11	0,9	344	11,1	93	1005	0	0		
17/03/2017	23	3		2	14		16	34	1,2	339	10,3	95	1005	0	0		
18/03/2017	00	3		2	13		14	34	1	347	9,5	94	1005	0	0		
18/03/2017	01	3		2	11		12	41	1,4	337	8,9	92	1004	0	0		
18/03/2017	02	3		2	7		8	47	1,4	332	8,4	91	1004	0	0		
18/03/2017	03	3		2	8		8	42	0,8	320	8	89	1004	0	0		
18/03/2017	04	3		2	11		12	35	1,2	338	7,9	91	1004	0	0		
18/03/2017	05	3		2	9		10	40	1,2	347	7,7	91	1004	0	0		
18/03/2017	06	3		2	11		12	42	1,4	340	7,7	88	1004	0	0		
18/03/2017	07	3		2	12		13	42	1,9	333	8,1	88	1005	46	0		
18/03/2017	08	3		2	18		22	47	1,3	322	11,6	79	1004	256	0		
18/03/2017	09	3		6	29		38	54	0,4	214	15	66	1005	466	0		
18/03/2017	10	3		3	18		22	73	0,3	218	17,5	55	1005	653	0		
18/03/2017	11	3		3	18		22	85	0,5	175	19,3	46	1005	779	0		
18/03/2017	12	3		2	16		19	93	0,8	164	19,2	47	1004	850	0		
18/03/2017	13	3		2	13		14	99	1,3	143	18,6	58	1003	855	0		
18/03/2017	14	3		2	9		10	106	1,6	147	18	62	1002	787	0		
18/03/2017	15	3		2	6		7	111	1,4	148	18,2	56	1002	662	0		
18/03/2017	16	3		2	5		6	115	1,2	130	17,9	57	1002	468	0		
18/03/2017	17	4		2	5		7	120	0,6	138	17,8	50	1002	270	0		
18/03/2017	18	3		2	11		12	111	0,5	193	16,9	51	1002	69	0		
18/03/2017	19	3		2	9		10	100	0,3	231	15,1	67	1002	0	0		
18/03/2017	20	3		3	27		30	72	0,5	281	14,1	74	1002	0	0		
18/03/2017	21	3		2	33		34	27	1,3	317	11,8	81	1002	0	0		
18/03/2017	22	3		2	18		19	46	1,3	326	11,6	82	1003	0	0		
18/03/2017	23	3		2	20		21	41	0,7	314	11,2	81	1002	0	0		
19/03/2017	00	3		2	12		13	48	1,6	326	10,7	81	1002	0	0		
19/03/2017	01	3		2	13		14	47	1,2	317	10,6	81	1002	0	0		
19/03/2017	02	3		2	14		16	42	1	320	10,5	81	1001	0	0		
19/03/2017	03	3		2	11		12	44	1,6	327	10,2	82	1001	0	0		
19/03/2017	04	3		2	9		9	47	2	326	10	82	1000	0	0		
19/03/2017	05	3		2	6		7	48	1,3	324	9,8	82	1000	0	0		
19/03/2017	06	3		2	8		9	45	0,9	338	9,5	82	1000	0	0		
19/03/2017	07	3		2	12		13	41	0,4	4	10,6	77	1001	55	0		
19/03/2017	08	3		3	14		17	37	0,5	354	12,6	74	1001	273	0		
19/03/2017	09	3		2	12		15	48	0,2	291	16,7	62	1001	483	0		
19/03/2017	10	3		3	13		17	61	0,2	205	18,8	52	1001	675	0		
19/03/2017	11	3		3	19		23	69	0,4	151	19,9	48	1000	724	0		
19/03/2017	12	3		2	16		19	78	0,5	139	20,3	53	1000	752	0		
19/03/2017	13	3		2	13		16	87	0,8	137	19,4	55	999	699	0		
19/03/2017	14														0		
20/03/2017	13														0		
20/03/2017	14	4		2	11		13	100	1,7	138	18,7	52	996	735	0		
20/03/2017	15	3		2	8		10	105	1,3	147	18,9	54	996	632	0		
20/03/2017	16	4		2	10		11	115	1,3	160	19,3	47	995	452	0		
20/03/2017	17	3		2	9		10	107	1,3	157	17,8	60	995	266	0		
20/03/2017	18	3		2	19		21	76	0,7	174	17	75	996	72	0		
20/03/2017	19	3		2	19		20	61	0,3	206	16,1	81	996	0	0		
20/03/2017	20	3		2	31	24	33	37	0,2	234	15,7	86	996	0	0	20	17
20/03/2017	21	3		7	52	26	62	13	0,2	359	15,4	89	996	0	0	22	19
20/03/2017	22	3		2	53	32	56	13	0,1	18	15,3	88	996	0	0	25	21
20/03/2017	23	3		2	32	30	33	18	0,3	320	14,8	86	996	0	0	22	19
21/03/2017	00	3		2	26	29	27	24	0,4	315	14,4	85	996	0	0	22	18
21/03/2017	01	3		2	19	25	20	26	0,7	315	13,2	88	995	0	0	20	17
21/03/2017	02	3		2	22	28	23	24	0,3	341	13,2	87	994	0	0	22	19
21/03/2017	03	3		2	22	27	23	31	0,3	75	13,5	83	994	0	0	22	19
21/03/2017	04	3		2	20	26	20	29	1	49	13,1	88	994	0	0	23	20
21/03/2017	05	3		2	15	28	16	37	0,6	59	13,3	93	994	0	0	24	22
21/03/2017	06	3		2	16	26	17	42	0,4	71	13,3	95	995	0	0	23	20
21/03/2017	07	4		22	42	36	76	3	0,6	346	11,9	96	996	44	0	31	27
21/03/2017	08	4		29	42	35	87	24	0,7	33	14,4	94	996	233	0	30	26
21/03/2017	09	3				29		42	0,6	63	16,7	88	996	441	0	24	21
21/03/2017	10	3		2	8	23	10	75	0,9	79	17,8	80	997	613	0	19	16
21/03/2017	11	3		2	9	22	11	82	0,9	78	19	75	997	741	0	18	15
21/03/2017	12	3		2	7	24	9	84	1,4	131	18,3	78	996	801	0	21	17
21/03/2017	13	3		2	9	26	11	88	0,6	115	19,2	74	996	779	0	21	18
21/03/2017	14	4		2	10	25	12	88	0,7	76	20,3	71	995	697	0	21	17
21/03/2017	15	3		2	14	27	16	90	0,8	123	20	71	995	477	0	22	19
21/03/2017	16	4		2	22	32	24	84	0,4	159	19	73	995	296	0	27	23
21/03/2017	17	5		2	30	36	33	71	0,2	164	18,3	78	995	129	0	30	26
21/03/2017	18	7		2	35	40	37	62	0,2	132	18,3	78	995	43	0	31	27
21/03/2017	19	5		2	40	42	41	42	0,2	214	17	86	995	1	0	33	28
